設定:PQCが全層にわたるユニタリを含んでいる想定での実験
entanglerがあろうとなかろうと、Haar Unitaryによって勾配が潰される

entangle	2	0.44642000000000004	0.0617478558979986
tensor	2	0.42983200000000005	0.05065247055929256
entangle	4	0.13934400000000002	0.017724336733429547
tensor	4	0.11409199999999999	0.01657431830755039
entangle	6	0.049576	0.006248017464764324
tensor	6	0.054776	0.006637736529872212
entangle	8	0.024968	0.003626631186100953
tensor	8	0.026052	0.002930800054592602
